dataset,method,n_stacks,failure_count,absolute_peak_localization_error_mean,absolute_peak_localization_error_std,fwhm_mean,fwhm_std,curvature_at_peak_mean,curvature_at_peak_std,steep_slope_width_mean,steep_slope_width_std,steep_to_gradual_slope_ratio_mean,steep_to_gradual_slope_ratio_std,false_maxima_count_mean,false_maxima_count_std,noise_level_mean,noise_level_std,rrmse_under_additive_noise_mean,rrmse_under_additive_noise_std,range_around_global_maximum_mean,range_around_global_maximum_std,execution_time_per_slice_mean,execution_time_per_slice_std
TBF,single::tophat_bothat,182,0,3.912087912087912,2.330629079102759,12.516483516483516,3.636997425309278,0.2872671211271819,0.3525855396941807,4.181318681318682,2.0873987223131913,1.3425146345559074,1.9457055080048926,1.8736263736263736,0.8647346242018084,0.11917438881795372,0.08229394842222416,0.13818864894456404,0.08529368918327673,1.7912087912087913,1.4220901156627073,1.0038985006563046,0.036667615022775886
TBF,single::unsharp_mask,182,0,5.571428571428571,0.8071501507012683,6.34065934065934,5.144547482144482,0.7285842124008477,0.4622903050029486,4.1208791208791204,1.6126911835562647,2.9970349469156763,2.2525835371535257,2.9615384615384617,0.873073292338871,0.19849687711114752,0.12053655007584038,0.035726563843242284,0.03098578981710204,1.0714285714285714,0.27805672371164825,0.7452240199952775,0.03414599668068161
TBI,conventional_clahe_unsharp,30,0,1.3666666666666667,1.1100550536897809,5.566666666666666,2.36196716507425,0.6857262564033108,0.43890371812165624,3.933333333333333,1.6719914938645934,1.7910878236352719,1.3970498473904585,1.6333333333333333,0.7063206700139031,0.291352631999257,0.23019579618633487,0.002358191494070525,0.001997911635681641,1.2333333333333334,0.6155395104206461,0.7638106987533442,0.01056189543831525
TBI,identity,30,0,3.3666666666666667,1.168569876197207,10.0,0.0,0.11290807734124605,0.11544933220114081,4.233333333333333,1.5205992970609392,0.28794815857058803,0.20667607037545566,0.8666666666666667,0.805536398239638,0.3206461619690238,0.1265152220796198,0.6939201611457817,0.17489835077475738,2.2,1.1372481406154653,0.6968399313366718,0.011618205690522328
TBI,single::bilateral_filter,30,0,3.9,1.106044001535804,10.0,0.0,0.037523098821603755,0.04159214237135748,4.766666666666667,1.62651638650078,0.09674072652996829,0.06139951418894658,0.3333333333333333,0.5374838498865699,0.323905345037991,0.12185471405682734,0.32608686782061713,0.20151355872065504,3.533333333333333,1.0873004286866728,0.6902775258366456,0.012834683265150285
TBI,single::clahe_enhancement,30,0,1.2666666666666666,0.8919392106839767,5.466666666666667,1.4079141387961918,0.44201195277732525,0.2660212049413273,5.733333333333333,2.322833518691246,1.1655651737538097,0.8786214289625948,0.9666666666666667,0.7520342781785652,0.10992781181299552,0.09785859790218066,0.3273276896926547,0.23378421556231754,1.2666666666666666,0.5734883511361752,0.7220442626900816,0.02356844905871616
TBI,single::dog_filter,30,0,2.2,1.2489995996796794,7.7,2.3402279091290796,0.9915940207003366,0.5373849927123246,3.066666666666667,1.339983416149452,1.8818302363564599,1.0161104864499313,2.033333333333333,0.6574360974438673,0.6361057661213388,0.28810320063483974,0.0020469926254533494,0.0021021795128110714,1.0,0.0,0.7389128904300742,0.014163709634544448
TBI,single::fft_highpass_filter,30,0,1.6333333333333333,1.168569876197207,6.966666666666667,2.8691849404007095,0.8752399712944088,0.48104944451187304,3.7,1.5947831618540917,2.010424257556087,1.2985918546042954,1.6,0.7571877794400365,0.48944045086198334,0.22860964088876504,0.003348399453805825,0.003707813729587878,1.1333333333333333,0.42687494916218993,1.0047561010400143,0.015407877923111667
TBI,single::gamma_correction,30,0,3.3666666666666667,1.168569876197207,10.0,0.0,0.11290807734124605,0.11544933220114081,4.233333333333333,1.5205992970609392,0.28794815857058803,0.20667607037545566,0.8666666666666667,0.805536398239638,0.3206461619690238,0.1265152220796198,0.6939201611457817,0.17489835077475738,2.2,1.1372481406154653,0.7080796145399412,0.012815272834144796
TBI,single::gaussian_blur,30,0,3.6666666666666665,1.1055415967851332,10.0,0.0,0.053254294873216895,0.05519958315817525,4.633333333333334,1.5162087220725546,0.143345091850729,0.11901016029803013,0.4666666666666667,0.7180219742846006,0.3273896692386148,0.1205028991601901,0.5653644969998937,0.2313183509308175,3.1,1.274100990241093,0.7469216159833741,0.05755805409202185
TBI,single::gradient_morph,30,0,3.2333333333333334,1.1160446028522137,9.966666666666667,0.17950549357115012,0.19566364847612233,0.197498752252973,4.033333333333333,1.3535960336164634,0.4863806507659086,0.44171832458753896,1.0333333333333334,0.835995746932297,0.295368855361928,0.13859007766226047,0.5961373586667844,0.11138596659317808,1.6666666666666667,0.7453559924999298,0.7682193144098467,0.014197864098439863
